x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.8.27,2019-08-27 00:00:00,BC,2019,8,27,17,,8,,26,,0,,0,,0,,0,,,,,,0,,1,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.8.28,2019-08-28 00:00:00,BC,2019,8,28,20.8,,15,,26.5,,0,,0,,0,,0,,,,,,2.8,,0,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.8.29,2019-08-29 00:00:00,BC,2019,8,29,19.5,,11,,28,,0,,0,,0,,0,,,,,,1.5,,0,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.8.30,2019-08-30 00:00:00,BC,2019,8,30,21.8,,16,,27.5,,0,,0,,0,,0,,,,,,3.8,,0,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.8.31,2019-08-31 00:00:00,BC,2019,8,31,20.8,,15.5,,26,,0,,0,,0,,0,,,,,,2.8,,0,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.9.1,2019-09-01 00:00:00,BC,2019,9,1,19.5,,14,,25,,0,,0,,0,,0,,,,,,1.5,,0,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.9.2,2019-09-02 00:00:00,BC,2019,9,2,19,,12.5,,25.5,,0,,0,,0,,0,,,,,,1,,0,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.9.3,2019-09-03 00:00:00,BC,2019,9,3,18.8,,10.5,,27,,6.4,,6.4,,0,,0,,,,,,0.8,,0,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.9.10,2019-09-10 00:00:00,BC,2019,9,10,14.5,,11.5,,17.5,,1.2,,1.2,,0,,0,,,,,,0,,3.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.9.11,2019-09-11 00:00:00,BC,2019,9,11,14.5,,11,,18,,2.8,,2.8,,0,,0,,,,,,0,,3.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.9.12,2019-09-12 00:00:00,BC,2019,9,12,14.3,,10.5,,18,,4,,4,,0,,0,,,,,,0,,3.7,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.9.13,2019-09-13 00:00:00,BC,2019,9,13,15,,10,,20,,1.6,,1.6,,0,,0,,,,,,0,,3,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.9.14,2019-09-14 00:00:00,BC,2019,9,14,14.5,,11,,18,,5,,5,,0,,0,,,,,,0,,3.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.9.15,2019-09-15 00:00:00,BC,2019,9,15,12.5,,11,,14,,4.6,,4.6,,0,,0,,,,,,0,,5.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.9.16,2019-09-16 00:00:00,BC,2019,9,16,11.8,,6.5,,17,,0,,0,,0,,0,,,,,,0,,6.2,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.9.17,2019-09-17 00:00:00,BC,2019,9,17,11.3,,7.5,,15,,0.8,,0.8,,0,,0,,,,,,0,,6.7,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.9.18,2019-09-18 00:00:00,BC,2019,9,18,12.3,,8,,16.5,,0,,0,,0,,0,,,,,,0,,5.7,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.9.19,2019-09-19 00:00:00,BC,2019,9,19,11,,5,,17,,0,,0,,0,,0,,,,,,0,,7,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.9.20,2019-09-20 00:00:00,BC,2019,9,20,13,,8,,18,,0,,0,,0,,0,,,,,,0,,5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.9.21,2019-09-21 00:00:00,BC,2019,9,21,13,,7,,19,,2.6,,2.6,,0,,0,,,,,,0,,5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.9.22,2019-09-22 00:00:00,BC,2019,9,22,11.8,,10,,13.5,,4.8,,4.8,,0,,0,,,,,,0,,6.2,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.9.23,2019-09-23 00:00:00,BC,2019,9,23,11.3,,9,,13.5,,0,T,0,T,0,,0,,,,,,0,,6.7,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.9.24,2019-09-24 00:00:00,BC,2019,9,24,13.3,,8,,18.5,,0,,0,,0,,0,,,,,,0,,4.7,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.9.30,2019-09-30 00:00:00,BC,2019,9,30,6.3,,2.5,,10,,0,,0,,0,,0,,,,,,0,,11.7,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.1,2019-10-01 00:00:00,BC,2019,10,1,5.3,,0,,10.5,,0,,0,,0,,0,,,,,,0,,12.7,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.2,2019-10-02 00:00:00,BC,2019,10,2,9,,6,,12,,4,,4,,0,,0,,,,,,0,,9,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.3,2019-10-03 00:00:00,BC,2019,10,3,6.5,,4,,9,,3,,3,,0,,0,,,,,,0,,11.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.4,2019-10-04 00:00:00,BC,2019,10,4,6,,1,,11,,0.4,,0.4,,0,,0,,,,,,0,,12,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.5,2019-10-05 00:00:00,BC,2019,10,5,9.8,,5.5,,14,,0,,0,,0,,0,,,,,,0,,8.2,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.6,2019-10-06 00:00:00,BC,2019,10,6,7.3,,3,,11.5,,1.8,,1.8,,0,,0,,,,,,0,,10.7,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.7,2019-10-07 00:00:00,BC,2019,10,7,11.5,,6,,17,,8.2,,8.2,,0,,0,,,,,,0,,6.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.8,2019-10-08 00:00:00,BC,2019,10,8,2.8,,1,,4.5,,0,,0,,0,,0,,,,,,0,,15.2,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.9,2019-10-09 00:00:00,BC,2019,10,9,-0.5,,-4,,3,,0,,0,,0,,0,,,,,,0,,18.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.10,2019-10-10 00:00:00,BC,2019,10,10,0.5,,-5,,6,,0,,0,,0,,0,,,,,,0,,17.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.11,2019-10-11 00:00:00,BC,2019,10,11,3,,-2.5,,8.5,,0,,0,,0,,0,,,,,,0,,15,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.12,2019-10-12 00:00:00,BC,2019,10,12,4.5,,1,,8,,0,,0,,0,,0,,,,,,0,,13.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.13,2019-10-13 00:00:00,BC,2019,10,13,4.8,,4.5,,5,,1.8,,1.8,,0,,0,,,,,,0,,13.2,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.14,2019-10-14 00:00:00,BC,2019,10,14,5,,2,,8,,0,,0,,0,,0,,,,,,0,,13,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.15,2019-10-15 00:00:00,BC,2019,10,15,7.8,,6,,9.5,,0.4,,0.4,,0,,0,,,,,,0,,10.2,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.16,2019-10-16 00:00:00,BC,2019,10,16,10.5,,7,,14,,2.2,,2.2,,0,,0,,,,,,0,,7.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.17,2019-10-17 00:00:00,BC,2019,10,17,8.3,,4.5,,12,,0,,0,,0,,0,,,,,,0,,9.7,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.18,2019-10-18 00:00:00,BC,2019,10,18,7.8,,5.5,,10,,0,,0,,0,,0,,,,,,0,,10.2,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.19,2019-10-19 00:00:00,BC,2019,10,19,4.5,,0.5,,8.5,,0,,0,,0,,0,,,,,,0,,13.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.20,2019-10-20 00:00:00,BC,2019,10,20,4.3,,1.5,,7,,3.2,,3.2,,0,,0,,,,,,0,,13.7,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.21,2019-10-21 00:00:00,BC,2019,10,21,3.8,,0,,7.5,,2.6,,2.6,,0,,0,,,,,,0,,14.2,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.22,2019-10-22 00:00:00,BC,2019,10,22,8.8,,3.5,,14,,0,,0,,0,,0,,,,,,0,,9.2,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.23,2019-10-23 00:00:00,BC,2019,10,23,5.8,,1.5,,10,,0,,0,,0,,0,,,,,,0,,12.2,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.24,2019-10-24 00:00:00,BC,2019,10,24,10,,5,,15,,0,,0,,0,,0,,,,,,0,,8,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.25,2019-10-25 00:00:00,BC,2019,10,25,10,,4,,16,,4.8,,4.8,,0,,0,,,,,,0,,8,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.26,2019-10-26 00:00:00,BC,2019,10,26,4.8,,2,,7.5,,0.4,,0.4,,0,,0,,,,,,0,,13.2,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.27,2019-10-27 00:00:00,BC,2019,10,27,2.3,,-1,,5.5,,0,,0,,0,,0,,,,,,0,,15.7,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.28,2019-10-28 00:00:00,BC,2019,10,28,3.3,,1.5,,5,,0,,0,,0,,0,,,,,,0,,14.7,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.29,2019-10-29 00:00:00,BC,2019,10,29,-4,,-9,,1,,0,,0,,0,,0,,,,,,0,,22,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.30,2019-10-30 00:00:00,BC,2019,10,30,-2,,-6,,2,,0,,0,,0,,0,,,,,,0,,20,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.10.31,2019-10-31 00:00:00,BC,2019,10,31,0,,-2,,2,,0,,0,,0,,0,,,,,,0,,18,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.1,2019-11-01 00:00:00,BC,2019,11,1,-1,,-5,,3,,0.4,,0.4,,0,,0,,,,,,0,,19,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.2,2019-11-02 00:00:00,BC,2019,11,2,2.5,,0,,5,,0.6,,0.6,,0,,0,,,,,,0,,15.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.3,2019-11-03 00:00:00,BC,2019,11,3,3.8,,1,,6.5,,1.8,,1.8,,0,,0,,,,,,0,,14.2,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.7,2019-11-07 00:00:00,BC,2019,11,7,0.3,,-3,,3.5,,1.4,,1.4,,0,,0,,,,,,0,,17.7,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.8,2019-11-08 00:00:00,BC,2019,11,8,3.5,,2,,5,,2,,2,,0,,0,,,,,,0,,14.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.9,2019-11-09 00:00:00,BC,2019,11,9,4.3,,3.5,,5,,3.6,,3.6,,0,,0,,,,,,0,,13.7,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.10,2019-11-10 00:00:00,BC,2019,11,10,2.8,,0.5,,5,,0,,0,,0,,0,,,,,,0,,15.2,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.11,2019-11-11 00:00:00,BC,2019,11,11,-1.5,,-5,,2,,11,,0.6,,10.4,,0,,,,,,0,,19.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.12,2019-11-12 00:00:00,BC,2019,11,12,0.8,,0,,1.5,,2,,1.4,,0.6,,11,,,,,,0,,17.2,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.13,2019-11-13 00:00:00,BC,2019,11,13,1,,0,,2,,0,,0,,0,,8,,,,,,0,,17,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.14,2019-11-14 00:00:00,BC,2019,11,14,2.8,,1.5,,4,,0,,0,,0,,4,,,,,,0,,15.2,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.15,2019-11-15 00:00:00,BC,2019,11,15,4.5,,3,,6,,8.8,,8.8,,0,,0,,,,,,0,,13.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.16,2019-11-16 00:00:00,BC,2019,11,16,3,,1,,5,,9.4,,9.4,,0,,0,,,,,,0,,15,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.17,2019-11-17 00:00:00,BC,2019,11,17,6.5,,2,,11,,0,,0,,0,,0,,,,,,0,,11.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.18,2019-11-18 00:00:00,BC,2019,11,18,2.5,,1.5,,3.5,,5.2,,5.2,,0,,0,,,,,,0,,15.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.19,2019-11-19 00:00:00,BC,2019,11,19,3.5,,2,,5,,0,,0,,0,,0,,,,,,0,,14.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.20,2019-11-20 00:00:00,BC,2019,11,20,0.5,,-1.5,,2.5,,0,,0,,0,,0,,,,,,0,,17.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.21,2019-11-21 00:00:00,BC,2019,11,21,-2,,-4,,0,,0,,0,,0,,0,,,,,,0,,20,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.22,2019-11-22 00:00:00,BC,2019,11,22,-1.3,,-3.5,,1,,0.4,,0.4,,0,,0,,,,,,0,,19.3,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.23,2019-11-23 00:00:00,BC,2019,11,23,3.5,,-2,,9,,0,,0,,0,,0,,,,,,0,,14.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.24,2019-11-24 00:00:00,BC,2019,11,24,4.5,,1,,8,,2.6,,2.6,,0,,0,,,,,,0,,13.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.25,2019-11-25 00:00:00,BC,2019,11,25,0,,-3,,3,,0,,0,,0,,0,,,,,,0,,18,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.26,2019-11-26 00:00:00,BC,2019,11,26,-4.3,,-5.5,,-3,,0,,0,,0,,0,,,,,,0,,22.3,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.27,2019-11-27 00:00:00,BC,2019,11,27,-5.3,,-7,,-3.5,,0,,0,,0,,0,,,,,,0,,23.3,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.28,2019-11-28 00:00:00,BC,2019,11,28,-8.8,,-10.5,,-7,,0,,0,,0,,0,,,,,,0,,26.8,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.29,2019-11-29 00:00:00,BC,2019,11,29,-12.5,,-15,,-10,,0,,0,,0,,0,,,,,,0,,30.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.11.30,2019-11-30 00:00:00,BC,2019,11,30,-10.5,,-14,,-7,,0,,0,,0,,0,,,,,,0,,28.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.1,2019-12-01 00:00:00,BC,2019,12,1,-6,,-8.5,,-3.5,,2.8,,0,,2.8,,0,,,,,,0,,24,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.2,2019-12-02 00:00:00,BC,2019,12,2,-2.8,,-5,,-0.5,,0,,0,,0,,3,,,,,,0,,20.8,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.3,2019-12-03 00:00:00,BC,2019,12,3,-0.3,,-2.5,,2,,0,T,0,,0,T,3,,,,,,0,,18.3,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.4,2019-12-04 00:00:00,BC,2019,12,4,0.8,,-1,,2.5,,0.6,,0.6,,0,T,3,,,,,,0,,17.2,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.5,2019-12-05 00:00:00,BC,2019,12,5,-4,,-7,,-1,,0,,0,,0,,2,,,,,,0,,22,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.6,2019-12-06 00:00:00,BC,2019,12,6,-0.5,,-4,,3,,0,,0,,0,,2,,,,,,0,,18.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.7,2019-12-07 00:00:00,BC,2019,12,7,1.5,,0,,3,,0.6,,0,,0.6,,2,,,,,,0,,16.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.8,2019-12-08 00:00:00,BC,2019,12,8,-3.5,,-6,,-1,,0,,0,,0,,2,,,,,,0,,21.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.9,2019-12-09 00:00:00,BC,2019,12,9,-6.3,,-8,,-4.5,,0,,0,,0,,2,,,,,,0,,24.3,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.10,2019-12-10 00:00:00,BC,2019,12,10,-4,,-6,,-2,,0,,0,,0,,2,,,,,,0,,22,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.11,2019-12-11 00:00:00,BC,2019,12,11,-2.3,,-4.5,,0,,0.8,,0,,0.8,,2,,,,,,0,,20.3,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.12,2019-12-12 00:00:00,BC,2019,12,12,-0.8,,-3,,1.5,,4.2,,0,,4.2,,3,,,,,,0,,18.8,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.13,2019-12-13 00:00:00,BC,2019,12,13,-0.3,,-1,,0.5,,1,,0,,1,,8,,,,,,0,,18.3,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.14,2019-12-14 00:00:00,BC,2019,12,14,-1.3,,-2.5,,0,,0,T,0,,0,T,8,,,,,,0,,19.3,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.15,2019-12-15 00:00:00,BC,2019,12,15,-2.5,,-4,,-1,,0,,0,,0,,8,,,,,,0,,20.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.16,2019-12-16 00:00:00,BC,2019,12,16,-5.8,,-9,,-2.5,,3.2,,0,,3.2,,8,,,,,,0,,23.8,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.17,2019-12-17 00:00:00,BC,2019,12,17,-1,,-4,,2,,0,,0,,0,,8,,,,,,0,,19,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.18,2019-12-18 00:00:00,BC,2019,12,18,-0.8,,-2,,0.5,,0,,0,,0,,7,,,,,,0,,18.8,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.19,2019-12-19 00:00:00,BC,2019,12,19,-0.8,,-2.5,,1,,3.2,,0,,3.2,,7,,,,,,0,,18.8,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.20,2019-12-20 00:00:00,BC,2019,12,20,0.5,,-1,,2,,8.2,,2.4,,5.8,,10,,,,,,0,,17.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.21,2019-12-21 00:00:00,BC,2019,12,21,0.5,,-1,,2,,1.8,,1.8,,0,T,12,,,,,,0,,17.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.22,2019-12-22 00:00:00,BC,2019,12,22,-2.5,,-4,,-1,,0,T,0,,0,T,13,,,,,,0,,20.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.23,2019-12-23 00:00:00,BC,2019,12,23,-4.3,,-5,,-3.5,,0,,0,,0,,13,,,,,,0,,22.3,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.24,2019-12-24 00:00:00,BC,2019,12,24,-5,,-6.5,,-3.5,,0,T,0,,0,T,12,,,,,,0,,23,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.25,2019-12-25 00:00:00,BC,2019,12,25,-4.5,,-6,,-3,,0,,0,,0,,13,,,,,,0,,22.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.26,2019-12-26 00:00:00,BC,2019,12,26,-4,,-5,,-3,,0.6,,0,,0.6,,13,,,,,,0,,22,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.27,2019-12-27 00:00:00,BC,2019,12,27,-3.5,,-5,,-2,,0,,0,,0,,13,,,,,,0,,21.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.28,2019-12-28 00:00:00,BC,2019,12,28,-4.5,,-8,,-1,,0.4,,0,,0.4,,12,,,,,,0,,22.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.29,2019-12-29 00:00:00,BC,2019,12,29,-1.3,,-2,,-0.5,,0,,0,,0,,12,,,,,,0,,19.3,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.30,2019-12-30 00:00:00,BC,2019,12,30,-1.3,,-3,,0.5,,6.2,,0,,6.2,,12,,,,,,0,,19.3,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2019.12.31,2019-12-31 00:00:00,BC,2019,12,31,-0.3,,-1,,0.5,,3,,0,,3,,19,,,,,,0,,18.3,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2020.1.1,2020-01-01 00:00:00,BC,2020,1,1,1.5,,-1,,4,,3.6,,0,,3.6,,20,,,,,,0,,16.5,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2020.1.2,2020-01-02 00:00:00,BC,2020,1,2,-2,,-4,,0,,7,,0,,7,,22,,,,,,0,,20,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2020.1.3,2020-01-03 00:00:00,BC,2020,1,3,2,,-2.5,,6.5,,0,T,0,,0,T,27,,,,,,0,,16,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2020.1.4,2020-01-04 00:00:00,BC,2020,1,4,2,,0,,4,,0,,0,,0,,18,,,,,,0,,16,,,,,
-120.172,50.62961111111111,KAMLOOPS PRATT ROAD,116C8P0,116C8P0.2020.1.5,2020-01-05 00:00:00,BC,2020,1,5,1.8,,-0.5,,4,,7.8,,0,,7.8,,17,,,,,,0,,16.2,,,,,
