x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2020.12.8,2020-12-08 00:00:00,BC,2020,12,8,-1.6,,-6.8,,3.6,,1.8,,,,,,20,,,,,,0,,19.6,,78,,98,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2020.12.9,2020-12-09 00:00:00,BC,2020,12,9,-4.4,,-8,,-0.8,,0,,,,,,19,,,,,,0,,22.4,,91,,98,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2020.12.10,2020-12-10 00:00:00,BC,2020,12,10,-4.6,,-6.5,,-2.6,,1.4,,,,,,19,,,,,,0,,22.6,,93,,96,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2020.12.11,2020-12-11 00:00:00,BC,2020,12,11,-2.8,,-3.8,,-1.9,,0.2,,,,,,20,,,,,,0,,20.8,,93,,96,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2020.12.12,2020-12-12 00:00:00,BC,2020,12,12,-4.3,,-5.9,,-2.8,,0,,,,,,20,,,,,,0,,22.3,,79,,96,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2020.12.13,2020-12-13 00:00:00,BC,2020,12,13,-9.9,,-14.7,,-5.2,,0,,,,,,20,,,,,,0,,27.9,,73,,90,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2020.12.14,2020-12-14 00:00:00,BC,2020,12,14,-8.8,,-13.9,,-3.7,,0,,,,,,20,,,,,,0,,26.8,,66,,92,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2020.12.15,2020-12-15 00:00:00,BC,2020,12,15,-7.2,,-12.6,,-1.8,,2.2,,,,,,23,,,,,,0,,25.2,,88,,97,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2020.12.16,2020-12-16 00:00:00,BC,2020,12,16,-1.8,,-5.3,,1.7,,0,,,,,,24,,,,,,0,,19.8,,72,,96,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2020.12.17,2020-12-17 00:00:00,BC,2020,12,17,-6.1,,-11.8,,-0.3,,0.1,,,,,,23,,,,,,0,,24.1,,84,,97,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2020.12.18,2020-12-18 00:00:00,BC,2020,12,18,-0.7,,-3.5,,2.1,,0.5,,,,,,22,,,,,,0,,18.7,,76,,96,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2020.12.19,2020-12-19 00:00:00,BC,2020,12,19,-3.8,,-8.9,,1.3,,4.4,,,,,,23,,26,,35,,0,,21.8,,61,,96,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2020.12.20,2020-12-20 00:00:00,BC,2020,12,20,-4.5,,-11.6,,2.6,,0,,,,,,28,,,,,,0,,22.5,,65,,97,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2020.12.21,2020-12-21 00:00:00,BC,2020,12,21,-8.6,,-13.7,,-3.4,,0,,,,,,27,,,,,,0,,26.6,,77,,94,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2020.12.22,2020-12-22 00:00:00,BC,2020,12,22,-15.2,,-20.3,,-10.1,,0,,,,,,25,,,,,,0,,33.2,,78,,91,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2020.12.23,2020-12-23 00:00:00,BC,2020,12,23,-7.4,,-13.5,,-1.3,,0,,,,,,20,,,,,,0,,25.4,,67,,89,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2020.12.24,2020-12-24 00:00:00,BC,2020,12,24,-2.2,,-3.7,,-0.7,,2.5,,,,,,26,,,,,,0,,20.2,,72,,97,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2020.12.25,2020-12-25 00:00:00,BC,2020,12,25,-3.5,,-6.9,,-0.2,,0,,,,,,28,,,,,,0,,21.5,,78,,96,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2020.12.26,2020-12-26 00:00:00,BC,2020,12,26,-3.7,,-5.6,,-1.8,,1.2,,,,,,28,,,,,,0,,21.7,,88,,96,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2020.12.27,2020-12-27 00:00:00,BC,2020,12,27,-5.4,,-8.3,,-2.5,,1.3,,,,,,29,,,,,,0,,23.4,,90,,96,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2020.12.28,2020-12-28 00:00:00,BC,2020,12,28,-6.3,,-8,,-4.5,,0,,,,,,31,,,,,,0,,24.3,,90,,96,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2020.12.29,2020-12-29 00:00:00,BC,2020,12,29,-7.5,,-9.1,,-5.9,,0.8,,,,,,31,,,,,,0,,25.5,,89,,95,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2020.12.30,2020-12-30 00:00:00,BC,2020,12,30,-5.7,,-6.9,,-4.6,,7.5,,,,,,32,,,,,,0,,23.7,,84,,94,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2020.12.31,2020-12-31 00:00:00,BC,2020,12,31,-8.8,,-12.7,,-4.8,,0.4,,,,,,37,,,,,,0,,26.8,,86,,94,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.1,2021-01-01 00:00:00,BC,2021,1,1,-3.1,,-5.6,,-0.7,,14.7,,,,,,41,,,,,,0,,21.1,,88,,98,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.2,2021-01-02 00:00:00,BC,2021,1,2,-2.2,,-7.5,,3.1,,0.8,,,,,,43,,,,,,0,,20.2,,76,,98,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.3,2021-01-03 00:00:00,BC,2021,1,3,-5.4,,-12.9,,2,,0,,,,,,43,,18,,35,,0,,23.4,,60,,93,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.4,2021-01-04 00:00:00,BC,2021,1,4,-10,,-17.3,,-2.7,,2.8,,,,,,38,,,,,,0,,28,,76,,96,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.5,2021-01-05 00:00:00,BC,2021,1,5,-7.7,,-16.3,,0.8,,0.4,,,,,,43,,,,,,0,,25.7,,74,,93,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.6,2021-01-06 00:00:00,BC,2021,1,6,-3,,-9.4,,3.3,,0,,,,,,43,,19,,41,,0,,21,,63,,96,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.7,2021-01-07 00:00:00,BC,2021,1,7,-8.3,,-15.8,,-0.8,,0,,,,,,41,,,,,,0,,26.3,,60,,97,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.8,2021-01-08 00:00:00,BC,2021,1,8,-10.2,,-16.9,,-3.4,,0,,,,,,40,,,,,,0,,28.2,,77,,91,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.9,2021-01-09 00:00:00,BC,2021,1,9,-12.6,,-21.1,,-4.1,,2.7,,,,,,41,,,,,,0,,30.6,,81,,94,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.10,2021-01-10 00:00:00,BC,2021,1,10,-5.8,,-13.1,,1.4,,0.1,,,,,,45,,,,,,0,,23.8,,78,,94,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.11,2021-01-11 00:00:00,BC,2021,1,11,-2.8,,-10.3,,4.6,,0,,,,,,44,,19,,35,,0,,20.8,,59,,96,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.12,2021-01-12 00:00:00,BC,2021,1,12,-4,,-11.9,,3.8,,0,,,,,,43,,,,,,0,,22,,49,,96,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.13,2021-01-13 00:00:00,BC,2021,1,13,-9.8,,-17.1,,-2.6,,0,,,,,,42,,,,,,0,,27.8,,62,,94,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.14,2021-01-14 00:00:00,BC,2021,1,14,-9.5,,-17.7,,-1.3,,0,,,,,,42,,,,,,0,,27.5,,67,,90,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.15,2021-01-15 00:00:00,BC,2021,1,15,-2.4,,-10.5,,5.7,,0,,,,,,42,,25,,36,,0,,20.4,,45,,95,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.16,2021-01-16 00:00:00,BC,2021,1,16,-4.7,,-10.7,,1.4,,0.6,,,,,,41,,,,,,0,,22.7,,91,,95,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.17,2021-01-17 00:00:00,BC,2021,1,17,-2.5,,-10.2,,5.1,,0,,,,,,42,,27,,33,,0,,20.5,,64,,98,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.18,2021-01-18 00:00:00,BC,2021,1,18,-9.3,,-14.9,,-3.7,,0,,,,,,42,,,,,,0,,27.3,,85,,96,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.19,2021-01-19 00:00:00,BC,2021,1,19,-1,,-7.8,,5.8,,1.6,,,,,,41,,25,,54,,0,,19,,56,,90,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.20,2021-01-20 00:00:00,BC,2021,1,20,-9.9,,-17.6,,-2.3,,0,,,,,,42,,,,,,0,,27.9,,64,,93,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.21,2021-01-21 00:00:00,BC,2021,1,21,-15.7,,-23,,-8.4,,0,,,,,,41,,,,,,0,,33.7,,81,,90,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.22,2021-01-22 00:00:00,BC,2021,1,22,-14.6,,-18.8,,-10.3,,0,,,,,,42,,,,,,0,,32.6,,72,,90,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.23,2021-01-23 00:00:00,BC,2021,1,23,-11.6,,-14,,-9.2,,0.4,,,,,,41,,,,,,0,,29.6,,84,,91,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.24,2021-01-24 00:00:00,BC,2021,1,24,-8.6,,-10.9,,-6.2,,2.8,,,,,,45,,,,,,0,,26.6,,74,,91,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.25,2021-01-25 00:00:00,BC,2021,1,25,-11.2,,-15.7,,-6.8,,0,,,,,,45,,,,,,0,,29.2,,75,,90,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.26,2021-01-26 00:00:00,BC,2021,1,26,-8.5,,-11.9,,-5.1,,1.5,,,,,,46,,,,,,0,,26.5,,75,,91,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.27,2021-01-27 00:00:00,BC,2021,1,27,-13.9,,-21.9,,-5.8,,0,,,,,,47,,,,,,0,,31.9,,62,,92,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.28,2021-01-28 00:00:00,BC,2021,1,28,-22.2,,-30,,-14.4,,0,,,,,,48,,,,,,0,,40.2,,69,,82,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.29,2021-01-29 00:00:00,BC,2021,1,29,-12.6,,-14.4,,-10.9,,0,,,,,,46,,,,,,0,,30.6,,74,,85,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.30,2021-01-30 00:00:00,BC,2021,1,30,-10,,-14.4,,-5.6,,0.4,,,,,,47,,,,,,0,,28,,69,,88,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.1.31,2021-01-31 00:00:00,BC,2021,1,31,-6.4,,-10.7,,-2,,1.1,,,,,,47,,,,,,0,,24.4,,76,,93,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.1,2021-02-01 00:00:00,BC,2021,2,1,-7.4,,-11.7,,-3.1,,0.3,,,,,,48,,,,,,0,,25.4,,82,,94,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.2,2021-02-02 00:00:00,BC,2021,2,2,-6.5,,-9,,-4.1,,2.6,,,,,,52,,,,,,0,,24.5,,67,,94,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.3,2021-02-03 00:00:00,BC,2021,2,3,-8.3,,-10.2,,-6.3,,0.5,,,,,,50,,,,,,0,,26.3,,76,,87,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.4,2021-02-04 00:00:00,BC,2021,2,4,-9,,-14.4,,-3.6,,2.3,,,,,,49,,,,,,0,,27,,80,,94,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.5,2021-02-05 00:00:00,BC,2021,2,5,-5,,-8.5,,-1.5,,0.3,,,,,,52,,,,,,0,,23,,74,,96,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.6,2021-02-06 00:00:00,BC,2021,2,6,-8.5,,-12.5,,-4.5,,3.8,,,,,,53,,,,,,0,,26.5,,67,,94,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.7,2021-02-07 00:00:00,BC,2021,2,7,-14.9,,-20.5,,-9.4,,0.3,,,,,,57,,,,,,0,,32.9,,56,,86,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.8,2021-02-08 00:00:00,BC,2021,2,8,-19.9,,-24.8,,-15,,0,,,,,,56,,,,,,0,,37.9,,50,,85,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.9,2021-02-09 00:00:00,BC,2021,2,9,-27.3,,-33.9,,-20.8,,2,,,,,,56,,,,,,0,,45.3,,54,,78,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.10,2021-02-10 00:00:00,BC,2021,2,10,-29.2,,-40.2,,-18.1,,0,,,,,,57,,,,,,0,,47.2,,41,,79,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.11,2021-02-11 00:00:00,BC,2021,2,11,-28,,-38.7,,-17.3,,0,,,,,,56,,9,,33,,0,,46,,42,,78,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.12,2021-02-12 00:00:00,BC,2021,2,12,-24.8,,-35.7,,-13.9,,0,,,,,,57,,,,,,0,,42.8,,47,,82,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.13,2021-02-13 00:00:00,BC,2021,2,13,-19.7,,-31.9,,-7.5,,0,,,,,,56,,,,,,0,,37.7,,42,,81,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.14,2021-02-14 00:00:00,BC,2021,2,14,-16.2,,-23.1,,-9.4,,2.4,,,,,,56,,,,,,0,,34.2,,71,,88,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.15,2021-02-15 00:00:00,BC,2021,2,15,-7.9,,-10.4,,-5.3,,4.1,,,,,,61,,,,,,0,,25.9,,65,,91,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.16,2021-02-16 00:00:00,BC,2021,2,16,-9.3,,-16.9,,-1.7,,0.2,,,,,,62,,,,,,0,,27.3,,63,,90,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.17,2021-02-17 00:00:00,BC,2021,2,17,-13.3,,-25.3,,-1.3,,0,,,,,,63,,,,,,0,,31.3,,58,,90,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.18,2021-02-18 00:00:00,BC,2021,2,18,-9.3,,-17.8,,-0.8,,0.2,,,,,,62,,,,,,0,,27.3,,60,,90,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.19,2021-02-19 00:00:00,BC,2021,2,19,-8.2,,-19.4,,3,,0,,,,,,62,,,,,,0,,26.2,,46,,90,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.20,2021-02-20 00:00:00,BC,2021,2,20,-6.2,,-15.6,,3.2,,0,,,,,,59,,,,,,0,,24.2,,59,,91,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.21,2021-02-21 00:00:00,BC,2021,2,21,1.8,,-0.9,,4.6,,0,,,,,,59,,22,,37,,0,,16.2,,63,,83,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.22,2021-02-22 00:00:00,BC,2021,2,22,-2.7,,-9.6,,4.2,,0,,,,,,54,,24,,36,,0,,20.7,,43,,94,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.23,2021-02-23 00:00:00,BC,2021,2,23,-6.9,,-15.3,,1.6,,0,,,,,,53,,29,,37,,0,,24.9,,43,,93,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.24,2021-02-24 00:00:00,BC,2021,2,24,-11.3,,-20.4,,-2.2,,5.8,,,,,,53,,,,,,0,,29.3,,53,,93,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.25,2021-02-25 00:00:00,BC,2021,2,25,-5,,-12.8,,2.9,,0.9,,,,,,60,,,,,,0,,23,,67,,95,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.26,2021-02-26 00:00:00,BC,2021,2,26,-5.3,,-12.5,,1.9,,1.7,,,,,,59,,29,,44,,0,,23.3,,57,,95,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.27,2021-02-27 00:00:00,BC,2021,2,27,-10.2,,-19.6,,-0.9,,0.3,,,,,,62,,,,,,0,,28.2,,77,,91,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.2.28,2021-02-28 00:00:00,BC,2021,2,28,2,,-3.6,,7.6,,0,,,,,,61,,23,,45,,0,,16,,46,,91,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.3.1,2021-03-01 00:00:00,BC,2021,3,1,1,,-1.8,,3.8,,1.1,,,,,,57,,25,,41,,0,,17,,39,,97,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.3.2,2021-03-02 00:00:00,BC,2021,3,2,0.2,,-3.3,,3.7,,0,,,,,,55,,22,,37,,0,,17.8,,47,,91,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.3.3,2021-03-03 00:00:00,BC,2021,3,3,2.1,,-2.8,,7,,0,,,,,,55,,13,,35,,0,,15.9,,41,,94,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.3.4,2021-03-04 00:00:00,BC,2021,3,4,0,,-7.1,,7.2,,0,,,,,,54,,23,,38,,0,,18,,41,,91,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.3.5,2021-03-05 00:00:00,BC,2021,3,5,-3.8,,-8.7,,1.1,,2.4,,,,,,53,,,,,,0,,21.8,,81,,96,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.3.6,2021-03-06 00:00:00,BC,2021,3,6,-3,,-9.1,,3.1,,0,,,,,,56,,,,,,0,,21,,41,,98,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.3.7,2021-03-07 00:00:00,BC,2021,3,7,-4.7,,-12.7,,3.3,,0,,,,,,56,,,,,,0,,22.7,,53,,94,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.3.8,2021-03-08 00:00:00,BC,2021,3,8,-5.9,,-17.5,,5.7,,0,,,,,,55,,,,,,0,,23.9,,33,,93,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.3.9,2021-03-09 00:00:00,BC,2021,3,9,-6.7,,-17.9,,4.5,,0,,,,,,55,,29,,34,,0,,24.7,,35,,92,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.3.10,2021-03-10 00:00:00,BC,2021,3,10,-7.6,,-17.4,,2.3,,0,,,,,,55,,,,,,0,,25.6,,24,,88,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.3.11,2021-03-11 00:00:00,BC,2021,3,11,-6.4,,-16.9,,4,,0,,,,,,55,,,,,,0,,24.4,,35,,88,
-125.95866666666667,54.38316666666667,BURNS LAKE DECKER LAKE,1091174,1091174.2021.3.12,2021-03-12 00:00:00,BC,2021,3,12,2.7,,-2.6,,7.9,,0,,,,,,54,,19,,35,,0,,15.3,,51,,76,
